date;pm25;pm10;o3;no2;so2;co
2020/9/5; 22; 6; 27; 1; ; 
2020/9/6; 7; 9; 30; 2; ; 
2020/9/7; 10; 10; 36; 3; ; 
2020/9/8; 9; 11; 38; 2; ; 
2020/9/9; 15; 13; 41; 3; 1; 
2020/9/10; 17; 14; 38; 4; 1; 
2020/9/11; 18; 9; 38; 2; ; 
2020/9/12; 13; 12; 46; 1; 1; 
2020/9/13; 26; 21; 38; 6; 1; 
2020/9/14; 43; 15; 35; 3; 1; 
2020/9/15; 41; 17; 37; 3; 3; 
2020/9/16; 50; 17; 34; 5; 4; 
2020/9/17; 46; 10; 31; 4; 1; 
2020/9/18; 13; 6; 27; 1; 1; 
2020/9/19; 8; 7; 24; 2; 3; 
2020/9/20; 11; 8; 26; 3; 3; 
2020/9/21; 15; 10; 33; 3; 3; 
2020/9/22; 26; 11; 23; 3; 2; 
2020/9/23; 28; 10; 32; 3; 2; 
2020/9/24; 16; 5; 26; 2; 1; 
2020/9/25; 7; 6; 33; 1; 2; 
2020/9/26; 8; 8; 32; 1; 3; 
2020/9/27; 9; 11; 32; 5; 5; 
2020/9/28; 14; 12; 33; 4; 5; 
2020/9/29; 26; 12; 34; 3; 2; 
2020/9/30; 22; 10; 30; 4; 5; 
2020/4/1; 6; 9; 30; 3; 10; 
2020/4/2; 11; 9; 36; 2; 4; 
2020/4/3; 30; 15; 32; 3; 10; 
2020/4/4; 19; 13; 39; 3; 7; 
2020/4/5; 14; 13; 31; 3; 11; 
2020/4/6; 7; 81; 29; 1; 3; 
2020/4/7; 9; 8; 28; 2; 7; 
2020/4/8; 13; 9; 29; 1; 8; 
2020/4/9; 16; 10; 27; 1; 8; 
2020/4/10; 9; 8; 23; 1; 8; 
2020/4/11; 10; 8; 29; 1; 8; 
2020/4/12; 11; 11; 33; 2; 9; 
2020/4/13; 16; 12; 36; 4; 9; 
2020/4/14; 19; 10; 34; 2; 11; 
2020/4/15; 10; 9; 35; 2; 15; 
2020/4/16; 7; 9; 31; 2; 10; 
2020/4/17; 6; 9; 34; 3; 12; 
2020/4/18; 11; 6; 35; 1; 3; 
2020/4/19; 6; 7; 35; 1; 6; 
2020/4/20; 9; 8; 35; 1; 2; 
2020/4/21; 10; 11; 29; 3; 10; 
2020/4/22; 14; 12; 29; 2; 10; 
2020/4/23; 19; 8; 32; 2; 6; 
2020/4/24; 11; 10; 32; 2; 5; 
2020/4/25; 13; 11; 29; 1; 7; 
2020/4/26; 17; 14; 37; 2; 6; 
2020/4/27; 24; 8; 37; 1; 7; 
2020/4/28; 11; 11; 35; 1; 6; 
2020/4/29; 12; 11; 31; 1; 4; 
2020/4/30; 9; 7; 24; 1; 2; 
2020/5/1; 7; 8; 25; 1; 6; 
2020/5/2; 8; 12; 35; 1; 6; 
2020/5/3; 11; 23; 33; 2; 7; 
2020/5/4; 27; 13; 35; 2; 6; 
2020/5/5; 13; 12; 36; 1; 4; 
2020/5/6; 12; 16; 42; 2; 6; 
2020/5/7; 17; 15; 38; 2; 3; 
2020/5/8; 17; 16; 35; 1; 5; 
2020/5/9; 27; 7; 33; 1; 3; 
2020/5/10; 10; 8; 33; 1; 3; 
2020/5/11; 5; 10; 32; 2; 6; 
2020/5/20; 13; 11; 46; 1; 4; 
2020/5/21; 12; 17; 44; 2; 3; 
2020/5/22; 22; 10; 25; 1; 3; 
2020/5/23; 15; 10; 38; 1; 8; 
2020/5/24; 9; 12; 38; 2; 7; 
2020/5/25; 13; 11; 35; 2; 4; 
2020/5/26; 11; 15; 35; 2; 4; 
2020/5/27; 17; 18; 39; 2; 1; 
2020/5/28; 30; 15; 41; 2; 5; 
2020/5/29; 32; 11; 40; 2; 1; 
2020/5/30; 21; 14; 39; 1; 1; 
2020/5/31; 30; 10; 41; 1; 1; 
2020/6/1; 15; 16; 38; 2; 1; 
2020/6/2; 27; 14; 43; 1; 2; 
2020/6/3; 32; 9; 35; 1; 2; 
2020/6/4; 13; 8; 28; 2; 1; 
2020/6/5; 7; 7; 24; 2; 2; 
2020/6/6; 12; 7; 33; 1; 6; 
2020/6/7; 6; 6; 35; 1; 2; 
2020/6/8; 7; 8; 34; 2; 5; 
2020/6/9; 14; 9; 34; 1; 6; 
2020/6/10; 20; 10; 28; 1; 3; 
2020/6/11; 15; 6; 30; 1; 2; 
2020/6/12; 6; 7; 33; 1; 6; 
2020/6/13; 9; 7; 33; 1; 3; 
2020/6/14; 15; 9; 31; 1; 6; 
2020/6/15; 15; 7; 29; 2; 3; 
2020/6/16; 10; 8; 32; 2; 6; 
2020/6/18; 10; 9; 34; 1; 2; 
2020/6/19; 13; 9; 39; 1; ; 
2020/6/20; 14; 11; 30; 1; ; 
2020/6/21; 17; 12; 37; 1; 3; 
2020/6/22; 23; 12; 42; 1; ; 
2020/6/23; 17; 16; 38; 2; 2; 
2020/6/24; 28; 16; 34; 2; 4; 
2020/6/25; 25; 18; 43; 3; 1; 
2020/6/27; 10; 8; 27; 1; ; 
2020/6/28; 9; 10; 22; 1; 1; 
2020/6/29; 8; 10; 35; 1; ; 
2020/6/30; 10; 13; 32; 2; ; 
2020/1/2; 14; 13; 21; 6; 14; 
2020/1/3; 29; 20; 15; 7; 17; 
