Year	CCAA	Type	Value
2020	pais_vasco	indice	97,0021666667
2020	pais_vasco	variacion_anual	-0,3
2020	rioja	indice	96,8624166667
2020	rioja	variacion_anual	-0,8
2021	andalucia	indice	100,0
2021	andalucia	variacion_anual	6,7
2021	aragon	indice	99,9999166667
2021	aragon	variacion_anual	7,2
2021	asturias	indice	100,0
2021	asturias	variacion_anual	6,2
2021	baleares	indice	99,9999166667
2021	baleares	variacion_anual	6,5
2021	canarias	indice	99,9999166667
2021	canarias	variacion_anual	5,8
2021	cantabria	indice	99,9999166667
2021	cantabria	variacion_anual	6,8
2021	castilla_la_mancha	indice	99,9999166667
2021	castilla_la_mancha	variacion_anual	7,6
2021	castilla_leon	indice	100,0
2021	castilla_leon	variacion_anual	7,3
2021	catalunya	indice	100,0000833333
2021	catalunya	variacion_anual	6,1
2021	ceuta	indice	100,0
2021	ceuta	variacion_anual	5,5
2021	comunidad_valenciana	indice	100,0000833333
2021	comunidad_valenciana	variacion_anual	6,8
2021	extremadura	indice	99,9998333333
2021	extremadura	variacion_anual	7,1
2021	galicia	indice	100,0
2021	galicia	variacion_anual	6,7
2021	madrid	indice	100,0000833333
2021	madrid	variacion_anual	6,2
2021	melilla	indice	100,0
2021	melilla	variacion_anual	6,9
2021	murcia	indice	100,0000833333
2021	murcia	variacion_anual	6,3
2021	nacional	indice	100,0000833333
2021	nacional	variacion_anual	6,5
2021	navarra	indice	99,9999166667
2021	navarra	variacion_anual	6,6
2021	pais_vasco	indice	99,9999166667
2021	pais_vasco	variacion_anual	6,4
2021	rioja	indice	100,0001666667
2021	rioja	variacion_anual	7,0
2022	andalucia	indice	108,6751666667
2022	andalucia	variacion_anual	6,2
2022	aragon	indice	108,9784166667
2022	aragon	variacion_anual	5,9
2022	asturias	indice	108,40575
2022	asturias	variacion_anual	5,8
2022	baleares	indice	108,1225
2022	baleares	variacion_anual	5,5
2022	canarias	indice	107,5455833333
2022	canarias	variacion_anual	5,8
2022	cantabria	indice	108,2665833333
2022	cantabria	variacion_anual	5,3
2022	castilla_la_mancha	indice	110,1193333333
2022	castilla_la_mancha	variacion_anual	6,8
2022	castilla_leon	indice	109,4559166667
2022	castilla_leon	variacion_anual	6,5
2022	catalunya	indice	107,9979166667
2022	catalunya	variacion_anual	5,2
2022	ceuta	indice	107,7024166667
2022	ceuta	variacion_anual	6,2
2022	comunidad_valenciana	indice	108,4605
2022	comunidad_valenciana	variacion_anual	5,5
2022	extremadura	indice	108,945
2022	extremadura	variacion_anual	6,5
2022	galicia	indice	109,039
2022	galicia	variacion_anual	6,4
2022	madrid	indice	107,54625
2022	madrid	variacion_anual	4,9
2022	melilla	indice	108,5590833333
2022	melilla	variacion_anual	6,6
2022	murcia	indice	108,8113333333
2022	murcia	variacion_anual	6,3
2022	nacional	indice	108,3906666667
2022	nacional	variacion_anual	5,7
2022	navarra	indice	108,81525
2022	navarra	variacion_anual	6,4
2022	pais_vasco	indice	108,0491666667
2022	pais_vasco	variacion_anual	5,4
2022	rioja	indice	108,9224166667
2022	rioja	variacion_anual	5,8
2023	andalucia	indice	112,9320833333
2023	andalucia	variacion_anual	3,3
2023	aragon	indice	112,2168333333
2023	aragon	variacion_anual	2,5
2023	asturias	indice	112,0770833333
2023	asturias	variacion_anual	2,9
2023	baleares	indice	112,3270833333
2023	baleares	variacion_anual	3,3
2023	canarias	indice	112,4834166667
2023	canarias	variacion_anual	3,8
2023	cantabria	indice	112,36725
2023	cantabria	variacion_anual	3,3
2023	castilla_la_mancha	indice	114,0505
2023	castilla_la_mancha	variacion_anual	3,4
2023	castilla_leon	indice	113,2169166667
2023	castilla_leon	variacion_anual	2,8
2023	catalunya	indice	111,6561666667
2023	catalunya	variacion_anual	3,2
2023	ceuta	indice	112,4071666667
2023	ceuta	variacion_anual	3,3
2023	comunidad_valenciana	indice	112,2874166667
2023	comunidad_valenciana	variacion_anual	3,3
2023	extremadura	indice	112,4065
2023	extremadura	variacion_anual	2,4
2023	galicia	indice	112,95875
2023	galicia	variacion_anual	3,2
2023	madrid	indice	110,8225
2023	madrid	variacion_anual	2,7
2023	melilla	indice	113,8370833333
2023	melilla	variacion_anual	3,4
2023	murcia	indice	112,8740833333
2023	murcia	variacion_anual	3,0
2023	nacional	indice	112,2194166667
2023	nacional	variacion_anual	3,1
2023	navarra	indice	112,77025
2023	navarra	variacion_anual	2,9
2023	pais_vasco	indice	111,96175
2023	pais_vasco	variacion_anual	3,1
2023	rioja	indice	112,7191666667
2023	rioja	variacion_anual	3,1
2024	andalucia	indice	115,9906666667
2024	andalucia	variacion_anual	2,7
2024	aragon	indice	115,3785
2024	aragon	variacion_anual	3,1
2024	asturias	indice	115,2795833333
2024	asturias	variacion_anual	3,1
2024	baleares	indice	115,6333333333
2024	baleares	variacion_anual	3,4
2024	canarias	indice	115,5983333333
2024	canarias	variacion_anual	2,2
2024	cantabria	indice	115,2961666667
2024	cantabria	variacion_anual	2,9
2024	castilla_la_mancha	indice	117,1529166667
2024	castilla_la_mancha	variacion_anual	2,5
2024	castilla_leon	indice	116,1725
2024	castilla_leon	variacion_anual	2,7
2024	catalunya	indice	114,8240833333
2024	catalunya	variacion_anual	2,9
2024	ceuta	indice	114,9995
2024	ceuta	variacion_anual	2,2
2024	comunidad_valenciana	indice	115,3804166667
2024	comunidad_valenciana	variacion_anual	2,8
2024	extremadura	indice	115,5455833333
2024	extremadura	variacion_anual	2,8
2024	galicia	indice	116,2879166667
2024	galicia	variacion_anual	2,7
2024	madrid	indice	113,80925
2024	madrid	variacion_anual	2,9
2024	melilla	indice	116,3818333333
2024	melilla	variacion_anual	2,6
2024	murcia	indice	115,9025
2024	murcia	variacion_anual	2,6
2024	nacional	indice	115,3325833333
2024	nacional	variacion_anual	2,8
2024	navarra	indice	115,6990833333
2024	navarra	variacion_anual	2,7
2024	pais_vasco	indice	115,38825
2024	pais_vasco	variacion_anual	3,6
2024	rioja	indice	115,77875
2024	rioja	variacion_anual	2,8
2025	andalucia	indice	118,7394444444
2025	andalucia	variacion_anual	1,6
2025	aragon	indice	118,191
2025	aragon	variacion_anual	1,6
2025	asturias	indice	118,2398888889
2025	asturias	variacion_anual	1,8
2025	baleares	indice	118,9291111111
2025	baleares	variacion_anual	2,4
2025	canarias	indice	117,6372222222
2025	canarias	variacion_anual	1,1
2025	cantabria	indice	117,7795555556
2025	cantabria	variacion_anual	1,3
2025	castilla_la_mancha	indice	119,5682222222
2025	castilla_la_mancha	variacion_anual	1,2
2025	castilla_leon	indice	118,8074444444
2025	castilla_leon	variacion_anual	1,4
2025	catalunya	indice	117,3455555556
2025	catalunya	variacion_anual	1,5
2025	ceuta	indice	118,2794444444
2025	ceuta	variacion_anual	2,4
2025	comunidad_valenciana	indice	118,4207777778
2025	comunidad_valenciana	variacion_anual	2,1
2025	extremadura	indice	118,3602222222
2025	extremadura	variacion_anual	1,4
2025	galicia	indice	118,6828888889
2025	galicia	variacion_anual	1,3
2025	madrid	indice	116,5894444444
2025	madrid	variacion_anual	2,2
2025	melilla	indice	119,0352222222
2025	melilla	variacion_anual	1,0
2025	murcia	indice	117,9436666667
2025	murcia	variacion_anual	1,1
2025	nacional	indice	118,0234444444
2025	nacional	variacion_anual	1,7
2025	navarra	indice	118,2931111111
2025	navarra	variacion_anual	1,2
2025	pais_vasco	indice	118,459
2025	pais_vasco	variacion_anual	1,8
2025	rioja	indice	118,1632222222
2025	rioja	variacion_anual	1,1
