date;pm25;pm10;o3;no2;so2;co
2024/6/13; 27; 15; 26; 5; 2; 
2024/6/14; 39; 26; 33; 1; 2; 
2024/6/15; 29; 20; 23; 3; 2; 
2024/6/16; 29; 13; 28; 3; 2; 
2024/6/17; 22; 16; 18; 2; 2; 
2024/6/18; 30; 9; 28; 2; 2; 
2024/6/19; 17; 13; 34; 1; 2; 
2024/6/20; 29; 11; 31; 1; 2; 
2024/6/21; 19; 16; 24; 2; 2; 
2024/6/22; 28; 9; 14; 2; 2; 
2024/6/23; 34; 14; 22; 1; 2; 
2024/6/24; 26; 19; 26; 5; ; 
2024/6/25; 45; 21; 32; 3; 2; 
2024/6/26; 61; 17; 28; 1; 2; 
2024/6/27; 42; 18; 26; 2; 2; 
2024/6/28; 25; 16; 28; 1; 2; 
2024/6/29; 20; 12; 31; 2; 2; 
2024/6/30; 20; 10; 23; 2; 1; 
2024/1/1; 54; 15; 27; 1; 1; 
2024/1/2; 20; 30; 25; 8; 1; 
2024/1/3; 34; 19; 32; 3; 1; 
2024/1/4; 27; 12; 30; 2; 2; 
2024/1/5; 13; 14; 32; 1; 1; 
2024/1/6; 16; 11; 31; 1; ; 
2024/1/7; 15; 9; 19; 10; 1; 
2024/1/8; 27; 19; 11; 11; 1; 
2024/1/9; 60; 26; 16; 10; 1; 
2024/1/10; 60; 10; 17; 12; 2; 
2024/1/11; 35; 13; 15; 11; 2; 
2024/1/12; 45; 9; 25; 5; 2; 
2024/1/13; 22; 11; 15; 7; 1; 
2024/1/14; 27; 9; 29; 13; 2; 
2024/1/15; 26; 13; 22; 11; 1; 
2024/1/16; 34; 8; 32; 7; 1; 
