date,pm25,pm10,o3,no2,so2,co
2025/2/14, 36, 10, , 10, 3, 
2025/2/15, 26, 14, , 8, 2, 
2025/2/16, 39, 22, , 14, 2, 
2025/2/17, 47, 20, , 11, 2, 
2025/2/18, 49, 23, , 13, 3, 
2025/2/19, 54, 15, , 8, 3, 
2025/2/20, 32, 16, , 5, 1, 
2025/2/21, 38, 6, , 8, 2, 
2025/2/22, 16, 8, , 10, 3, 
2025/2/23, 22, 6, , 5, 1, 
2025/2/24, 13, 8, , 6, 3, 
2025/2/25, 19, 10, , 11, 2, 
2025/2/26, 19, 17, , 15, 3, 
2025/2/27, 34, 19, , 14, 4, 
2025/2/28, 38, 12, , 8, 3, 
2025/3/1, 32, 9, , 6, 2, 
2025/3/2, 30, 19, , 13, 2, 
2025/3/3, 43, 23, , 11, 2, 
2025/3/4, 53, 27, , 8, 1, 
2025/3/5, 50, 15, , 4, 1, 
2025/3/6, 29, 13, , 3, 1, 
2025/3/7, 28, 6, , 2, 1, 
2025/3/8, 12, 3, , 3, 1, 
2025/3/9, 7, 5, , 5, 1, 
2025/3/10, 10, 7, , 9, 2, 
2025/3/11, 16, 9, , 9, 3, 
2025/3/12, 22, 9, , 7, 2, 
2025/3/13, 18, 8, , 10, 2, 
2025/3/14, 25, 8, , 6, 2, 
2025/3/15, 29, 10, , 7, 2, 
2025/3/16, 34, 11, , 8, 3, 
2025/3/17, 31, 8, , 6, 3, 
2025/3/18, 17, 8, , 3, 1, 
2025/3/19, 13, 30, , 3, 1, 
2025/3/20, 41, 4, , 3, 1, 
2025/3/21, 12, 3, , 2, 3, 
2025/3/22, 10, 8, , 5, 4, 
2025/3/23, 20, 11, , 8, 2, 
2025/3/24, 32, 13, , 7, 2, 
2025/3/25, 44, 15, , 7, 2, 
2025/3/26, 47, 16, , 12, 4, 
2025/3/27, 51, 13, , 8, 6, 
2025/3/28, 38, 11, , 4, 1, 
2025/3/29, 26, 14, , 9, 2, 
2025/3/30, 34, 18, , 11, 4, 
2025/3/31, 37, 25, , 17, 5, 
2024/10/1, 41, 5, , 6, 1, 
2024/10/2, 12, 9, , 10, 4, 
2024/10/3, 21, 17, , 9, 4, 
2024/10/4, 45, 10, , 8, 3, 
2024/10/5, 26, 34, , 2, 1, 
2024/10/6, 55, 12, , 8, 1, 
2024/10/7, 26, 5, , 3, 1, 
2024/10/8, 9, 7, , 3, 1, 
2024/10/9, 13, 10, , 7, , 
2024/10/10, 22, 11, , 8, , 
2024/10/11, 25, 8, , 4, , 
2024/10/12, 24, 6, , 4, , 
2024/10/13, 19, 22, , 16, , 
2024/10/14, 46, 33, , 8, , 
2024/10/15, 51, 10, , 8, , 
2024/10/16, 22, 8, , 7, 1, 
2024/10/17, 19, 9, , 9, 1, 
2024/10/18, 21, 11, , 7, , 
2024/10/19, 20, 12, , 7, , 
2024/10/20, 31, 14, , 9, , 
2024/10/21, 29, 9, , 12, 1, 
2024/10/22, 22, 19, , 12, 1, 
2024/10/23, 41, 11, , 6, 1, 
2024/10/24, 25, 8, , 10, 2, 
2024/10/25, 21, 7, , 8, 2, 
2024/10/26, 18, 5, , 8, 2, 
2024/10/27, 12, 20, , 11, 1, 
2024/10/28, 46, 20, , 12, 1, 
2024/10/29, 56, 26, , 12, 1, 
2024/10/30, 51, 32, , 11, 1, 
2024/10/31, 57, 17, , 8, 1, 
2024/11/1, 34, 24, , 8, 1, 
2024/11/2, 55, 15, , 6, , 
2024/11/3, 37, 20, , 10, 1, 
2024/11/4, 38, 22, , 10, 1, 
2024/11/5, 38, 31, , 16, 2, 
2024/11/6, 55, 19, , 10, 1, 
2024/11/7, 46, 14, , 5, , 
2024/11/8, 37, 9, , 6, 1, 
2024/11/9, 23, 7, , 9, 1, 
2024/11/10, 20, 8, , 5, , 
2024/11/11, 23, 9, , 5, , 
2024/11/12, 23, 12, , 10, , 
2024/11/13, 30, 20, , 11, 1, 
2024/11/14, 49, 22, , 9, 1, 
2024/11/15, 49, 21, , 5, , 
2024/11/16, 43, 26, , 11, 4, 
2024/11/17, 59, 24, , 13, 1, 
2024/11/18, 53, 24, , 10, 2, 
2024/11/19, 54, 7, , 5, 2, 
2024/11/20, 14, 6, , 5, , 
2024/11/21, 17, 11, , 10, 3, 
2024/11/22, 26, 6, , 2, 1, 
2024/11/23, 14, 9, , 2, , 
2024/11/24, 18, 13, , 10, 3, 
2024/11/25, 27, 12, , 12, 2, 
2024/11/26, 30, 8, , 9, 1, 
2024/11/27, 18, 11, , 11, 1, 
2024/11/28, 24, 37, , 10, 2, 
2024/11/29, 52, 25, , 8, 1, 
2024/11/30, 48, 37, , 6, , 
2024/12/1, 60, 21, , 12, 1, 
2024/12/2, 41, 13, , 15, 1, 
2024/12/3, 32, 12, , 15, 1, 
2024/12/4, 30, 17, , 13, 1, 
2024/12/5, 29, 6, , 8, , 
2024/12/6, 19, 11, , 3, 1, 
2024/12/7, 29, 11, , 1, , 
2024/12/8, 31, 8, , 4, , 
2024/12/9, 20, 7, , 10, , 
2024/12/10, 20, 18, , 14, , 
2024/12/11, 49, 22, , 16, 2, 
2024/12/12, 41, 15, , 12, 1, 
2024/12/13, 33, 8, , 10, 2, 
2024/12/14, 24, 7, , 9, 2, 
2024/12/15, 19, 10, , 11, 1, 
2024/12/16, 24, 8, , 6, , 
2024/12/17, 15, 42, , 3, , 
2024/12/18, 62, 22, , 4, , 
2024/12/19, 38, 8, , 13, 1, 
2024/12/20, 18, 5, , 6, 1, 
2024/12/21, 12, 8, , 3, 2, 
2024/12/22, 22, 12, , 1, , 
2024/12/23, 30, 7, , 9, 1, 
2024/12/24, 20, 9, , 5, 1, 
2024/12/25, 33, 11, , 8, 1, 
2024/12/26, 38, 7, , 9, 1, 
2024/12/27, 23, 10, , 9, 2, 
2024/12/28, 36, 11, , 11, 2, 
2024/12/29, 42, , , , , 
2024/7/1, 26, 12, , 8, 1, 
2024/7/2, 33, 12, , 9, 3, 
2024/7/3, 36, 16, , 13, 4, 
2024/7/4, 41, 14, , 7, , 
2024/7/5, 38, 10, , 3, , 
2024/7/6, 27, 14, , 4, , 
2024/7/7, 33, 20, , 10, 1, 
2024/7/8, 44, 16, , 10, , 
2024/7/9, 40, 17, , 7, , 
2024/7/10, 47, 17, , 7, , 
2024/7/11, 47, 9, , 4, , 
2024/7/12, 20, 12, , 5, 1, 
2024/7/13, 31, 14, , 6, , 
2024/7/14, 44, 19, , 9, 1, 
2024/7/15, 43, 15, , 7, 1, 
2024/7/16, 34, 20, , 7, 1, 
2024/7/17, 45, 20, , 7, , 
2024/7/18, 52, 18, , 6, , 
2024/7/19, 49, 18, , 5, , 
2024/7/20, 52, 11, , 1, 1, 
2024/7/21, 24, 12, , 7, 2, 
2024/7/22, 31, 18, , 9, 1, 
2024/7/23, 43, 12, , 4, , 
2024/7/24, 38, 6, , 1, , 
2024/7/25, 18, 10, , 4, , 
2024/7/26, 26, 11, , 4, , 
2024/7/27, 31, 14, , 4, , 
2024/7/28, 44, 28, , 5, , 
2024/7/29, 74, 39, , 13, , 
2024/7/30, 79, 28, , 5, , 
2024/7/31, 70, 15, , 4, 1, 
2024/8/1, 44, 11, , 6, 1, 
2024/8/2, 28, 11, , 5, , 
2024/8/3, 30, 11, , 5, 1, 
2024/8/4, 32, 13, , 5, 1, 
2024/8/5, 40, 12, , 5, , 
2024/8/6, 38, 12, , 6, 1, 
2024/8/7, 33, 16, , 6, 1, 
2024/8/8, 36, 15, , 6, 1, 
2024/8/9, 34, 15, , 7, , 
2024/8/10, 43, 24, , 7, 1, 
2024/8/11, 56, 17, , 4, 1, 
2024/8/12, 45, 14, , 6, , 
2024/8/13, 33, 10, , 4, 1, 
2024/8/14, 21, 11, , 4, 1, 
2024/8/15, 27, 10, , 8, 2, 
2024/8/16, 28, 8, , 6, 3, 
2024/8/17, 27, 7, , 3, 1, 
2024/8/18, 19, 15, , 7, 1, 
2024/8/19, 39, 20, , 7, 1, 
2024/8/20, 54, 11, , 5, 1, 
2024/8/21, 29, 14, , 6, 1, 
2024/8/22, 34, 15, , 8, 1, 
2024/8/23, 41, 15, , 6, 1, 
2024/8/24, 38, 10, , 4, 1, 
2024/8/25, 25, 13, , 8, 2, 
2024/8/26, 29, 16, , 7, 1, 
2024/8/27, 38, 17, , 7, 1, 
2024/8/28, 45, 13, , 7, 1, 
2024/8/29, 36, 15, , 7, 1, 
2024/8/30, 44, 16, , 6, 1, 
2024/8/31, 48, 13, , 5, , 
2024/9/1, 35, 17, , 8, 1, 
2024/9/2, 42, 8, , 6, 1, 
2024/9/3, 18, 8, , 6, 1, 
2024/9/4, 24, 8, , 6, 1, 
2024/9/5, 20, 7, , 6, 2, 
2024/9/6, 15, 9, , 6, 2, 
2024/9/7, 20, 9, , 6, 3, 
2024/9/8, 19, 14, , 10, 2, 
2024/9/9, 31, 12, , 6, 1, 
2024/9/10, 28, 13, , 6, 2, 
2024/9/11, 31, 6, , 6, 1, 
2024/9/12, 15, 10, , 9, 2, 
2024/9/13, 20, 12, , 7, 3, 
2024/9/14, 29, 9, , 7, 2, 
2024/9/15, 22, 16, , 9, 4, 
2024/9/16, 34, 25, , 8, 5, 
2024/9/17, 56, 29, , 8, 2, 
2024/9/18, 63, 24, , 10, 2, 
2024/9/19, 55, 25, , 10, 2, 
2024/9/20, 59, 17, , 8, 1, 
2024/9/21, 54, 17, , 5, 1, 
2024/9/22, 54, 19, , 7, 1, 
2024/9/23, 55, 18, , 10, 2, 
2024/9/24, 44, 10, , 5, 2, 
2024/9/25, 17, 9, , 7, 2, 
2024/9/26, 20, 9, , 5, 4, 
2024/9/27, 19, 9, , 7, 4, 
2024/9/28, 21, 6, , 7, 2, 
2024/9/29, 15, 17, , 12, 9, 
2024/9/30, 36, 17, , 8, 2, 
2024/4/1, 13, 5, , 5, 1, 
2024/4/2, 14, 6, , 7, , 
2024/4/3, 16, 8, , 4, , 
2024/4/4, 22, 9, , 7, , 
2024/4/5, 17, 23, , 4, , 
2024/4/6, 38, 19, , 11, 1, 
2024/4/7, 46, 10, , 7, , 
2024/4/8, 24, 11, , 6, 1, 
2024/4/9, 26, 18, , 13, 2, 
2024/4/10, 39, 19, , 16, 1, 
2024/4/11, 39, 26, , 22, 3, 
2024/4/12, 51, 23, , 14, 2, 
2024/4/13, 57, 21, , 11, 2, 
2024/4/14, 59, 9, , 5, , 
2024/4/15, 26, 13, , 5, , 
2024/4/16, 32, 8, , 5, , 
2024/4/17, 17, 9, , 9, , 
2024/4/18, 22, 13, , 11, 1, 
2024/4/19, 29, 14, , 9, 3, 
2024/4/20, 34, 10, , 4, , 
2024/4/21, 27, 9, , 4, , 
2024/4/22, 19, 9, , 8, 1, 
2024/4/23, 23, 11, , 9, 1, 
2024/4/24, 23, 13, , 14, , 
2024/4/25, 31, 12, , 10, , 
2024/4/26, 35, 9, , 7, , 
2024/4/27, 24, 7, , 7, , 
2024/4/28, 19, 10, , 10, 1, 
2024/4/29, 25, 15, , 10, , 
2024/4/30, 32, 5, , 4, , 
2024/5/1, 14, 7, , 7, , 
2024/5/2, 14, 11, , 9, , 
2024/5/3, 32, 5, , 2, , 
2024/5/4, 11, 4, , 4, , 
2024/5/5, 12, 12, , 8, , 
2024/5/6, 27, 10, , 6, , 
2024/5/7, 29, 14, , 9, 1, 
2024/5/8, 39, 27, , 16, 1, 
2024/5/9, 58, 30, , 14, 1, 
2024/5/10, 61, 26, , 13, 1, 
2024/5/11, 66, 19, , 5, 2, 
2024/5/12, 52, 18, , 12, 1, 
2024/5/13, 45, 10, , 9, , 
2024/5/14, 25, 12, , 12, 1, 
2024/5/15, 31, 7, , 7, , 
2024/5/16, 18, 11, , 9, 2, 
2024/5/17, 29, 14, , 7, 1, 
2024/5/18, 39, 11, , 5, , 
2024/5/19, 22, 9, , 7, , 
2024/5/20, 23, 11, , 8, 1, 
2024/5/21, 32, 16, , 14, 1, 
2024/5/22, 36, 10, , 6, 2, 
2024/5/23, 26, 16, , 9, 2, 
2024/5/24, 39, 15, , 9, 1, 
2024/5/25, 39, 8, , 6, 8, 
2024/5/26, 25, 10, , 7, 1, 
2024/5/27, 23, 18, , 10, 1, 
2024/5/28, 39, 16, , 10, 3, 
2024/5/29, 40, 11, , 5, , 
2024/5/30, 32, 11, , 4, , 
2024/5/31, 26, 10, , 6, , 
2024/6/1, 27, 11, , 2, , 
2024/6/2, 36, 15, , 8, , 
2024/6/3, 48, 20, , 8, , 
2024/6/4, 55, 25, , 10, , 
2024/6/5, 56, 15, , 6, , 
2024/6/6, 40, 25, , 7, , 
2024/6/7, 59, 22, , 5, , 
2024/6/8, 63, 10, , 3, , 
2024/6/9, 29, 12, , 5, 1, 
2024/6/10, 33, 9, , 5, 1, 
2024/6/11, 21, 16, , 7, 1, 
2024/6/12, 35, 17, , 7, , 
2024/6/13, 36, 15, , 9, 1, 
